detla_boric,delta_kast,delta_nulos,delta_blancos,delta_no,origen,com_clust
6505.651588128238,2538.348653246733,0.0,0.0,0.0,provoste_pv,4101
1218.000035714509,0.0,0.0,0.0,0.0,artes_pv,4101
5268.105229433666,289.8948480110319,0.0,0.0,0.0,meo_pv,4101
11381.923588512425,28.83520706506404,78.52162017575179,0.00028369913012916704,2253.7193005476292,parisi_pv,4101
355.6311431883953,9677.369124792494,0.0,0.0,0.0,sichel_pv,4101
383.89202539142957,107.66749956837374,41.44043767907901,3.795060108263038e-5,0.0,nulos_pv,4101
47.06119891239247,201.99117092518873,2.287788895064479e-5,5.9476026192575455,4.665272325292017e-6,blanco_pv,4101
36101.95390103718,12831.451367894188,1975.1721257112551,522.0068916804245,202351.41571367698,noVoto_pv,15
67547.00269139727,0.0,0.0,0.0,0.0,boric_pv,15
0.0,64923.00257876872,0.0,0.0,0.0,kast_pv,15
18041.848541368712,9516.152244782781,0.0,0.0,0.0,provoste_pv,15
4059.0001537196604,0.0,0.0,0.0,0.0,artes_pv,15
24264.000948131394,0.0,0.0,0.0,0.0,meo_pv,15
22489.084087963136,13067.232858318985,415.5905524539866,53.50612067166499,944.5863805922261,parisi_pv,15
7629.128103623873,24080.87282308763,0.0,0.0,0.0,sichel_pv,15
188.24310775308882,96.420814346203,28.775175513081027,2.4734060670351985,1806.087496320592,nulos_pv,15
270.6768180891368,77.84312775607417,66.05037555811204,127.94726187239169,294.4824167242853,blanco_pv,15
11835.400048230274,3315.2506468570405,510.3720778065746,165.35073806041234,56210.626489045695,noVoto_pv,13125
22630.000893878227,0.0,0.0,0.0,0.0,boric_pv,13125
0.0,12966.000486605562,0.0,0.0,0.0,kast_pv,13125
3647.043008985791,3221.957169160876,0.0,0.0,0.0,provoste_pv,13125
1468.0000497535418,0.0,0.0,0.0,0.0,artes_pv,13125
6737.663258422926,1543.3369536967602,0.0,0.0,0.0,meo_pv,13125
7923.746683612886,747.253350056743,5.9893102759001636e-5,0.0,0.0,parisi_pv,13125
2795.570622580036,5232.429587923974,0.0,0.0,0.0,sichel_pv,13125
178.31088830943878,30.989163011055794,8.058377215644985,0.7731906037282114,438.86838086013216,nulos_pv,13125
147.15500762320048,1.851490955046449e-6,2.1569851631950202e-5,6.49348952610623e-5,38.84490402056168,blanco_pv,13125
8674.181793132286,2904.9958983851157,384.28386916317913,124.02242741968797,52298.51601189973,noVoto_pv,13128
16061.000588496807,0.0,0.0,0.0,0.0,boric_pv,13128
499.120851003083,8427.879333561468,0.0,0.0,0.0,kast_pv,13128
4139.693340502635,1844.306754497674,0.0,0.0,0.0,provoste_pv,13128
1279.9999981615135,2.3791280555927912e-5,0.0,0.0,0.0,artes_pv,13128
5798.094877716916,1498.9052897792892,0.0,0.0,0.0,meo_pv,13128
6049.202287894529,187.79786818074948,0.0,0.0,0.0,parisi_pv,13128
1566.2886032484216,3293.711503891906,0.0,0.0,0.0,sichel_pv,13128
63.83699976680407,30.001310282665667,4.237296604643229,8.796538682862428e-5,471.92430538050024,nulos_pv,13128
102.78249220289672,70.05784010508661,0.005748252016768496,13.15390844216697,1.0997832889946319e-5,blanco_pv,13128
5820.131660491195,3818.1322677091416,358.91788544378414,113.53069281447186,44985.28749354141,noVoto_pv,13126
15938.00062274507,0.0,0.0,0.0,0.0,boric_pv,13126
409.25484920783725,9523.745430482933,0.0,0.0,0.0,kast_pv,13126
3777.7139291200374,1052.2861992151245,0.0,0.0,0.0,provoste_pv,13126
1068.000023493172,0.0,0.0,0.0,0.0,artes_pv,13126
4304.1647518633745,770.8353811520192,0.0,0.0,0.0,meo_pv,13126
3043.8111082025016,257.18897752218277,0.0,0.0,0.0,parisi_pv,13126
1757.771796795418,3693.22834931955,0.0,0.0,0.0,sichel_pv,13126
334.7436176968891,27.25636527062549,1.2887527338123042e-5,5.46200496704333e-6,0.0,nulos_pv,13126
46.38920884632392,79.79824753237736,2.9393492946257985e-5,1.8125024887419845,1.1739063773865614e-5,blanco_pv,13126
11104.564336426594,6441.557612915028,613.8682836515186,200.7131124525396,70243.29665455432,noVoto_pv,13124
26748.001061670217,0.0,0.0,0.0,0.0,boric_pv,13124
0.0,15261.000570053822,0.0,0.0,0.0,kast_pv,13124
6737.501217576916,1537.499017893836,0.0,0.0,0.0,provoste_pv,13124
2028.000067719533,0.0,0.0,0.0,0.0,artes_pv,13124
10142.222541642926,420.77775962560696,0.0,0.0,0.0,meo_pv,13124
8610.000314752146,0.0,0.0,0.0,0.0,parisi_pv,13124
1448.440469871189,7366.559783515191,0.0,0.0,0.0,sichel_pv,13124
647.0000024659205,1.248371167347956e-6,1.948580287089116e-6,0.0,0.0,nulos_pv,13124
169.65391374554355,6.088440990966124e-6,1.961586496598005e-5,4.960385834306751e-5,89.34601094629214,blanco_pv,13124
9166.288440856964,3266.154715930283,152.8850842736327,68.60981641340004,51992.06194252572,noVoto_pv,13103
15350.000589510439,0.0,0.0,0.0,0.0,boric_pv,13103
589.196081279922,8212.804135977545,0.0,0.0,0.0,kast_pv,13103
4262.00547717862,1550.9945973129845,0.0,0.0,0.0,provoste_pv,13103
1116.0711379853813,114.23099658110765,34.40966658296296,37.953467601176236,168.3347312493719,artes_pv,13103
5104.744867634561,1911.2551896327789,1.087230343088971e-5,0.0,0.0,meo_pv,13103
5398.000184699332,0.0,0.0,0.0,0.0,parisi_pv,13103
1457.322274295655,2930.314177207153,103.73231269544472,0.0011240777614464812,123.63011172398605,sichel_pv,13103
15.111634407735304,1.8040294739963217e-5,63.28739070123923,1.6318419740292252,279.9691148767015,nulos_pv,13103
71.85922224897526,49.16254965551855,5.291265863100869e-5,20.17764003570418,80.80053514714338,blanco_pv,13103
7092.199192802278,2716.6689589417265,190.8031092532497,0.0010314571881863627,36530.32770754556,noVoto_pv,13117
12923.000494548645,0.0,0.0,0.0,0.0,boric_pv,13117
12.05126738073734,7534.830084307759,7.118555923959219,0.000130358860773322,0.0,kast_pv,13117
3236.3025654294756,1303.0524708193384,48.26015644349329,54.214687907672435,143.1701194000204,provoste_pv,13117
910.0000215937959,0.0,0.0,0.0,0.0,artes_pv,13117
4578.269121686853,693.7301983882942,0.0005169710398908324,0.00018210927757241683,0.0,meo_pv,13117
3618.848400125675,259.1516764956862,0.0,0.0,0.0,parisi_pv,13117
1168.8698783378925,2969.051135954148,76.87098240386528,17.230437535992586,201.97756576810252,sichel_pv,13117
51.287848117526515,14.510688606965122,3.9645700594725333,1.4806563058709318e-5,379.23687840947275,nulos_pv,13117
64.67535585849735,2.7331441664779388e-5,15.051037066694718,14.906943475705337,71.36663626766092,blanco_pv,13117
30050.057301223394,13469.751814414341,1565.8593799587654,415.5471100182136,138405.78439438526,noVoto_pv,13119
75646.003015309,0.0,0.0,0.0,0.0,boric_pv,13119
0.0,42681.00167227211,0.0,0.0,0.0,kast_pv,13119
11708.081998286563,7660.918457841821,0.0,0.0,0.0,provoste_pv,13119
4173.000157508053,0.0,0.0,0.0,0.0,artes_pv,13119
19249.15119494756,1671.8494009361752,0.0,0.0,0.0,meo_pv,13119
17651.000681522786,0.0,0.0,0.0,0.0,parisi_pv,13119
7906.014413922931,18040.986323936242,0.0,0.0,0.0,sichel_pv,13119
423.6913831779837,137.24114933043433,27.41205720842349,3.174854406543044,1039.4805558766154,nulos_pv,13119
103.26349168685311,10.238262761756774,8.840011962995503,1.191132583399475,476.4671010049952,blanco_pv,13119
8607.890866282762,4883.450874547811,532.8741705294467,241.2704824742529,84085.51360616572,noVoto_pv,4102
18946.000739825242,0.0,0.0,0.0,0.0,boric_pv,4102
0.0,15849.00060785862,0.0,0.0,0.0,kast_pv,4102
6499.950568330521,1419.04965083256,0.0,0.0,0.0,provoste_pv,4102
1052.000024118927,0.0,0.0,0.0,0.0,artes_pv,4102
4865.428946124963,926.5711940389333,0.0,0.0,0.0,meo_pv,4102
12251.068042602941,1829.331295110081,167.4676385111884,10.364860344237664,701.768163431552,parisi_pv,4102
753.5647702283973,6720.435405922139,0.0,0.0,0.0,sichel_pv,4102
301.7401389534746,195.42153704095136,56.83826329848768,5.921438161686602e-5,1.492704719718937e-6,nulos_pv,4102
314.99999138397106,4.637333962726385e-6,2.340785576652876e-6,3.108572363660213e-6,0.0,blanco_pv,4102
3564.0139455455587,4396.025044248327,313.4073236532603,88.52684119260454,33924.02684536025,noVoto_pv,13109
13048.000504502717,0.0,0.0,0.0,0.0,boric_pv,13109
868.3491986841669,8961.651080259246,0.0,0.0,0.0,kast_pv,13109
3427.6144453361253,673.3856648145206,0.0,0.0,0.0,provoste_pv,13109
690.04843379622,42.951572583612254,5.040493833464971e-7,0.0,0.0,artes_pv,13109
2846.6727049938136,563.3273827030692,0.0,0.0,0.0,meo_pv,13109
2086.8775069308076,473.1225549311827,0.0,0.0,0.0,parisi_pv,13109
1922.42556775381,3654.5745804522303,0.0,0.0,0.0,sichel_pv,13109
253.4587902663217,24.062724515058232,30.478408932538834,7.070088856918814e-5,5.585192652060547e-6,nulos_pv,13109
77.99996385233435,2.557708237776837e-5,4.0920084729301e-6,5.597265058021101e-6,8.813097513987018e-7,blanco_pv,13109
5947.606276005142,2914.8883706373285,276.51317516939326,114.97220283148609,41461.019975356656,noVoto_pv,13116
12552.000480672461,0.0,0.0,0.0,0.0,boric_pv,13116
517.846272091012,5864.153884933196,0.0,0.0,0.0,kast_pv,13116
3918.067687354093,643.9323726762804,0.0,0.0,0.0,provoste_pv,13116
923.0000128026583,0.0,0.0,0.0,0.0,artes_pv,13116
5050.188588690018,639.8115300822269,0.0,0.0,0.0,meo_pv,13116
4045.7581909339247,250.2419178919048,0.0,0.0,0.0,parisi_pv,13116
1091.2681977058871,2141.731835225851,3.5038089266982544e-6,0.0,0.0,sichel_pv,13116
162.47272028503633,128.14289396132543,7.384370066999113,1.4096608484966009e-5,1.5900306455161297e-6,nulos_pv,13116
142.31483272303794,21.685096350659776,1.8731299786708482e-5,5.0639436102904095e-5,1.5555664022655854e-6,blanco_pv,13116
10096.061856925604,3601.357602389579,388.2395566339027,125.721198830935,60014.619785219984,noVoto_pv,13105
18771.000710367196,0.0,0.0,0.0,0.0,boric_pv,13105
0.0,13458.000520299098,0.0,0.0,0.0,kast_pv,13105
5890.001317657226,1236.998817725065,0.0,0.0,0.0,provoste_pv,13105
1207.0000194630195,0.0,0.0,0.0,0.0,artes_pv,13105
6850.378635522343,893.6215369588505,0.0,0.0,0.0,meo_pv,13105
5657.798688920446,496.446912707224,55.75431129401913,0.00011758624544502801,0.0,parisi_pv,13105
730.0386440212266,5808.961467610151,0.0,0.0,0.0,sichel_pv,13105
354.00319643376093,129.99680201097894,3.09284722141868e-6,1.498301014532413e-6,0.0,nulos_pv,13105
96.81077519988727,0.00029219273137684644,36.20491741215897,3.023615501712652,66.96039969350974,blanco_pv,13105
6928.014859512497,3118.267560899206,260.3850205527671,114.60605509255845,46396.72650394297,noVoto_pv,13111
14887.00057539498,0.0,0.0,0.0,0.0,boric_pv,13111
0.0,8105.000251162151,0.0,0.0,0.0,kast_pv,13111
4308.669070293896,1602.3310449215967,0.0,0.0,0.0,provoste_pv,13111
1002.0000093163371,2.3547424589036327e-6,0.0,0.0,0.0,artes_pv,13111
5066.838570208731,577.1615481841213,0.0,0.0,0.0,meo_pv,13111
4760.00015279098,0.0,0.0,0.0,0.0,parisi_pv,13111
1685.2865840388479,2875.7134939138386,0.0,0.0,0.0,sichel_pv,13111
209.41844389244417,82.96317011868608,73.61734701873931,0.0010157817855762732,2.318834486755302e-5,nulos_pv,13111
46.20394434561065,86.79601980089308,1.7697231602999616e-5,1.5884308873961048e-5,2.2719557989026876e-6,blanco_pv,13111
11122.71786566263,3301.7152916668274,162.5135595763568,32.43273741381299,67743.62054568037,noVoto_pv,13112
16023.000618656539,0.0,0.0,0.0,0.0,boric_pv,13112
0.0,8701.45324656028,136.44307749085877,71.95283574688759,108.1508818630024,kast_pv,13112
5556.0404780276685,1997.9594953241706,8.070624005804733e-5,1.1279855518111824e-5,0.0,provoste_pv,13112
1226.9999891025193,1.9788292109615174e-6,6.163614823211563e-6,5.61208015516322e-6,0.0,artes_pv,13112
7801.091222852761,1222.9087868411748,5.337927109572492e-5,1.002097311775547e-5,0.0,meo_pv,13112
6440.505063411484,162.98507849779014,1.2740351558489989e-6,0.0001108087953283573,760.5097460078957,parisi_pv,13112
1616.2892114574965,2909.8375167395448,58.87249094934413,0.0008091237258153306,0.0,sichel_pv,13112
59.89609129911915,238.88135731481145,40.510828915573185,24.430473000443907,197.2812494700523,nulos_pv,13112
135.17179843481946,26.858330376391113,40.34221498347819,38.37507410910806,34.252582096203184,blanco_pv,13112
7098.349917720278,2509.714823774921,74.2175125723756,81.33423680736607,36115.38350912506,noVoto_pv,13131
10640.000402379812,0.0,0.0,0.0,0.0,boric_pv,13131
0.00011110597793976286,6372.000035233627,0.0,0.0,0.0,kast_pv,13131
3008.106034334015,1051.8940329711434,0.0,0.0,0.0,provoste_pv,13131
804.9999993086097,6.703238364678137e-6,0.0,0.0,0.0,artes_pv,13131
3435.431160797154,1047.002664961392,207.32520511003295,4.5224117687874745,50.71855736263331,meo_pv,13131
3394.15985216769,202.84015445540868,1.0887735662278505e-5,2.4266454667213906e-6,0.0,parisi_pv,13131
1298.717573336469,1826.5871878514213,6.0398344931283494e-5,34.43733713342178,310.25784128034326,sichel_pv,13131
242.66996995384912,65.32996441245827,4.762493709474707e-5,1.6954122540855552e-5,1.0546330128075063e-6,nulos_pv,13131
107.3136804422648,55.13045327006408,4.9202106534899135e-5,2.555796138263423,2.0947301166316947e-5,blanco_pv,13131
4073.0019114829774,4204.3925522937525,388.07620524848784,65.91652428965557,43385.61280668513,noVoto_pv,13130
19836.000782311625,0.0,0.0,0.0,0.0,boric_pv,13130
352.1358922667968,11960.864470429287,0.0,0.0,0.0,kast_pv,13130
4398.148798384067,897.8513531619556,0.0,0.0,0.0,provoste_pv,13130
1018.999971108487,5.357488272657671e-5,0.0,0.0,0.0,artes_pv,13130
3054.738135393125,561.2619655706671,0.0,0.0,0.0,meo_pv,13130
2103.244688326461,300.7553790980386,0.0,0.0,0.0,parisi_pv,13130
3016.957398783937,5209.042840259922,0.0,0.0,0.0,sichel_pv,13130
24.714969186683433,2.2761092271760022e-6,0.0,264.28503185703966,0.0,nulos_pv,13130
62.55296716389759,37.44701959623398,7.613714166634679e-6,3.713504619395477e-6,1.9126496360266334e-6,blanco_pv,13130
6156.927547673708,3387.895354264166,303.03607553884456,109.5333229354537,36102.60769958783,noVoto_pv,13121
17001.00065579259,0.0,0.0,0.0,0.0,boric_pv,13121
611.1464767207523,6946.853727512663,0.0,0.0,0.0,kast_pv,13121
5048.00012748479,4.33956375467209e-6,0.0,0.0,0.0,provoste_pv,13121
1402.000025140017,1.4048918019221848e-6,0.0,0.0,0.0,artes_pv,13121
5404.345138357132,256.6550092060952,0.0,0.0,0.0,meo_pv,13121
2977.3041192163414,563.6959465633912,0.0,0.0,0.0,parisi_pv,13121
946.9409349316895,3584.0591642056766,0.0,0.0,0.0,sichel_pv,13121
99.82735568514516,78.87529849128009,65.64085994386235,0.00010330928380118243,155.65638257042863,nulos_pv,13121
35.249293304168546,36.050372598423365,0.01380269193224848,0.1566033969548607,216.529928008521,blanco_pv,13121
4920.692929672804,3253.209072597445,294.6514090629674,56.341048361065695,32794.10554030572,noVoto_pv,13129
14987.000574821288,0.0,0.0,0.0,0.0,boric_pv,13129
83.45126467557078,6887.548902904139,0.0,0.0,0.0,kast_pv,13129
4237.8163708003185,168.1837203974998,0.0,0.0,0.0,provoste_pv,13129
940.0000195544259,0.0,0.0,0.0,0.0,artes_pv,13129
4249.000030963116,6.327110306152794e-5,0.0,0.0,0.0,meo_pv,13129
3048.000043893131,1.6525589345530014e-5,0.0,0.0,0.0,parisi_pv,13129
1156.010826800405,3222.9892254993238,6.94488778739602e-7,0.0,0.0,sichel_pv,13129
127.60020189490089,177.0757419783275,16.32403141934708,2.255886605364019e-5,2.1485585167778676e-6,nulos_pv,13129
44.626211439723825,32.361500881032214,0.35735905001486634,32.80235380043497,32.852574828794125,blanco_pv,13129
23048.80817006406,8909.152162786446,884.3143780083146,411.6530467534236,113998.07224238775,noVoto_pv,13110
58319.00231562939,0.0,0.0,0.0,0.0,boric_pv,13110
0.0,33562.00124050004,0.0,0.0,0.0,kast_pv,13110
11064.635586185983,5796.364804684308,0.0,0.0,0.0,provoste_pv,13110
3003.0001042218437,0.0,0.0,0.0,0.0,artes_pv,13110
11286.900685504994,2278.263224087425,378.1243322098144,15.711858487357592,0.0,meo_pv,13110
10735.000393785995,0.0,0.0,0.0,0.0,parisi_pv,13110
6137.6847968436205,17464.315605456333,0.0,0.0,0.0,sichel_pv,13110
781.1948736991509,3.3814318941856114e-6,100.57191553834384,7.707587493952018e-5,199.23313030519844,nulos_pv,13110
430.9999894880183,2.2125351252430974e-6,4.6360838928315475e-6,4.8527188694116875e-6,0.0,blanco_pv,13110
6376.617675219994,6932.4862468438905,1292.8906179259602,540.200308581734,60841.80515142842,noVoto_pv,13120
48166.001912719876,0.0,0.0,0.0,0.0,boric_pv,13120
0.0,29425.00111060351,0.0,0.0,0.0,kast_pv,13120
10362.170005154638,1953.8303450298713,0.0,0.0,0.0,provoste_pv,13120
1822.0000474850658,0.0,0.0,0.0,0.0,artes_pv,13120
3853.5868509968395,707.4132608668975,0.0,0.0,0.0,meo_pv,13120
2634.4069546125925,118.59311024062912,0.0,0.0,0.0,parisi_pv,13120
7156.11018338396,15924.890487575176,0.0,0.0,0.0,sichel_pv,13120
588.8855160219156,12.114347104768427,0.00013642127377707028,4.231489142329695e-6,0.0,nulos_pv,13120
275.9999913431828,3.2930858046618542e-6,3.751591063638927e-6,2.9059671029263102e-6,0.0,blanco_pv,13120
6280.585353519416,1798.7044543115267,108.94458203031523,0.6647118465256356,46936.10089829222,noVoto_pv,4301
8759.000324745359,0.0,0.0,0.0,0.0,boric_pv,4301
142.07748544917087,7603.922696095542,0.0,0.0,0.0,kast_pv,4301
4071.9230769116125,1498.0768258135408,0.0001484209732219714,0.0,0.0,provoste_pv,4301
157.6266283009284,6.020547084058173e-6,0.00012046053146865562,6.96387798349259e-5,262.37317557921324,artes_pv,4301
2068.3432978131214,695.6567092073312,9.938499279082793e-6,2.0485963282725616e-6,0.0,meo_pv,4301
5053.215063861485,1926.7256091388672,52.340031847086486,69.84450925203271,606.8747859005293,parisi_pv,4301
912.498993465212,2579.0025359029055,212.3770000022363,30.12146731488453,3.314761169802022e-6,sichel_pv,4301
4.200852720885907e-6,16.99452994549899,11.066242433022314,5.850767980497195e-5,282.9391649129462,nulos_pv,4301
46.603402140454946,112.33025240254881,2.479784913026946e-5,33.066308082239516,1.257690757164252e-5,blanco_pv,4301
5462.431171905686,3187.6560279199257,385.2927067241419,173.6208426195207,36240.999250830726,noVoto_pv,13118
19448.000764976823,0.0,0.0,0.0,0.0,boric_pv,13118
113.1880488199735,11753.812271169492,0.0,0.0,0.0,kast_pv,13118
4272.732463267624,1724.2676779423973,0.0,0.0,0.0,provoste_pv,13118
963.0000275909545,0.0,0.0,0.0,0.0,artes_pv,13118
3716.8190712689925,603.1810052364052,0.0,0.0,0.0,meo_pv,13118
3105.000105777555,0.0,0.0,0.0,0.0,parisi_pv,13118
2981.1317847516457,5424.868440747837,0.0,0.0,0.0,sichel_pv,13118
94.31622281166224,192.69474310831166,62.988958472509054,7.14460682282829e-5,4.161448857418483e-6,nulos_pv,13118
100.43404793020109,25.045236102177427,5.8663848775570794e-5,13.520653618255539,3.6855171825778844e-6,blanco_pv,13118
14592.059309591696,3953.352821434556,876.0832134546839,310.8781983582525,74964.62645716082,noVoto_pv,13122
30779.001218101053,0.0,0.0,0.0,0.0,boric_pv,13122
0.0,19448.000733900244,0.0,0.0,0.0,kast_pv,13122
7580.780648596873,3601.219643172654,0.0,0.0,0.0,provoste_pv,13122
1664.0000522867026,0.0,0.0,0.0,0.0,artes_pv,13122
7736.2416505654355,2052.758598641441,0.0,0.0,0.0,meo_pv,13122
7114.000263287224,0.0,0.0,0.0,0.0,parisi_pv,13122
4482.2539778911805,10464.74644633883,0.0,0.0,0.0,sichel_pv,13122
608.8090373367127,57.04730243338971,11.143641206054857,2.212150682408245e-5,0.0,nulos_pv,13122
54.224259959258205,131.1514816664406,21.16105218752842,47.22506160513041,89.23814458164239,blanco_pv,13122
3100.78870772626,2561.4504379050095,520.6871910344324,318.28486819255994,27648.788795141736,noVoto_pv,13113
15721.00060734506,0.0,0.0,0.0,0.0,boric_pv,13113
0.00035694137314864593,17036.000071661023,0.0,0.0,0.0,kast_pv,13113
4658.617908000655,1634.3821885544796,0.0,0.0,0.0,provoste_pv,13113
574.000008008595,0.0,0.0,0.0,0.0,artes_pv,13113
1779.000008763855,1.896947913546272e-5,0.0,0.0,0.0,meo_pv,13113
1109.3999968043902,112.6000241936636,0.0,0.0,0.0,parisi_pv,13113
3456.047151290228,10092.64954729237,175.30354434490914,0.0,0.0,sichel_pv,13113
242.05316491732037,6.462525224565108e-6,46.94682432215944,5.299611063754841e-6,0.0,nulos_pv,13113
8.408834373828457e-5,75.99686158925797,36.23123471421898,38.77179581046612,2.3797713180423876e-5,blanco_pv,13113
2201.974564705374,3661.8457722640314,1183.3514239220074,536.2605450789415,67013.56769402965,noVoto_pv,13123
28918.001138027652,0.0,0.0,0.0,0.0,boric_pv,13123
0.0,30146.001135926363,0.0,0.0,0.0,kast_pv,13123
8017.954252186688,2275.0460082242403,0.0,0.0,0.0,provoste_pv,13123
801.3177869636703,0.0006785197987733827,28.681534190520534,7.154548364395436e-6,0.0,artes_pv,13123
1648.296213846582,410.7037643602657,4.884877265991445e-5,0.0,0.0,meo_pv,13123
710.1974732968633,590.80252951014,1.2674053859334467e-5,0.0,0.0,parisi_pv,13123
6517.040636801467,15620.959984130855,0.0,0.0,0.0,sichel_pv,13123
318.7038700883613,77.65048070289737,17.645647953579136,4.02296302766071e-6,0.0,nulos_pv,13123
88.90764320922594,7.061339665692694,19.850730148043823,80.1802859396365,1.037401031503629e-6,blanco_pv,13123
3745.4552204484207,5063.981174030754,1486.8801794862645,1083.7170231036957,88302.96640293088,noVoto_pv,13114
22145.000854893075,0.0,0.0,0.0,0.0,boric_pv,13114
0.0,78095.00308449565,0.0,0.0,0.0,kast_pv,13114
8281.459377562423,4004.5409385153293,0.0,0.0,0.0,provoste_pv,13114
598.0000093920413,6.948743960921214e-7,0.0,0.0,0.0,artes_pv,13114
2462.911341590512,93.08872214688235,0.0,0.0,0.0,meo_pv,13114
1826.0000231952797,2.1241701056417717e-5,0.0,0.0,0.0,parisi_pv,13114
7459.552228394103,44455.964569472424,1222.4842185632265,0.0,0.0,sichel_pv,13114
593.795936084886,98.58892014945286,23.6151404486117,8.702792396458159e-6,0.0,nulos_pv,13114
318.99807537403854,24.00191842764001,2.6665910094537334e-6,5.844356536958505e-6,0.0,blanco_pv,13114
859.381799692054,1514.2350965305704,357.2611292056481,374.0943144363427,23951.027660135383,noVoto_pv,13132
4483.000141601896,0.0,0.0,0.0,0.0,boric_pv,13132
0.0,31318.001183967903,0.0,0.0,0.0,kast_pv,13132
2051.585674265074,1367.4963914496159,186.2854738223913,6.63249448463137,0.0,provoste_pv,13132
107.0186085990646,2.9813736589772213,9.46526720137806e-6,8.385745235402497e-6,0.0,artes_pv,13132
57.931717432369545,312.77373021959914,11.98765231456192,28.009051229486065,39.29784880398331,meo_pv,13132
73.55215572362624,157.01300681150056,5.450078002755395e-5,24.43478288598339,7.81097656280258e-8,parisi_pv,13132
2765.6372048124913,17540.9208166172,616.8503611625263,47.591825147650056,0.0,sichel_pv,13132
29.152564087183155,21.372333097314648,17.45204951841885,3.5251252375196476,366.4979280595638,nulos_pv,13132
8.948890447816733e-6,85.1590018956779,21.24661243630586,2.594375717698095,1.001427686002757e-6,blanco_pv,13132
30181.05798864682,10196.911472741871,1440.6527836478465,393.1521015039584,168637.22565345952,noVoto_pv,13201
68855.00274069325,0.0,0.0,0.0,0.0,boric_pv,13201
0.0,33878.001308938554,0.0,0.0,0.0,kast_pv,13201
12607.492938763859,5629.5075459454465,0.0,0.0,0.0,provoste_pv,13201
4072.0001502619825,0.0,0.0,0.0,0.0,artes_pv,13201
17918.44714155407,4374.553402062431,0.0,0.0,0.0,meo_pv,13201
19335.00063887089,0.0,0.0,0.0,0.0,parisi_pv,13201
8897.431409827399,14421.569261276361,0.0,0.0,0.0,sichel_pv,13201
416.6377261452526,111.60614500598348,41.72001015083104,1.7254489170231027,1173.3106697809098,nulos_pv,13201
231.95508476677696,5.61140034649321e-6,0.00015694482702280571,15.110432317929805,298.93432035906585,blanco_pv,13201
15671.408568056415,4913.548617918375,728.7335333242243,200.91293289619566,108314.3963478048,noVoto_pv,13401
29945.001174915742,0.0,0.0,0.0,0.0,boric_pv,13401
0.0,23430.00089234022,0.0,0.0,0.0,kast_pv,13401
7195.225738798415,2812.774470930499,0.0,0.0,0.0,provoste_pv,13401
1693.0000524457596,0.0,0.0,0.0,0.0,artes_pv,13401
8396.996204038704,2897.004049779352,0.0,0.0,0.0,meo_pv,13401
10164.877923165006,837.1222178326359,0.0,0.0,0.0,parisi_pv,13401
3282.1406328662515,6922.859540829264,0.0,0.0,0.0,sichel_pv,13401
356.5229953105588,430.9568865866927,16.5201088879595,1.2905527394505239e-5,0.0,nulos_pv,13401
248.99026391563442,66.6560283603274,5.10800662800071,19.245696008421206,5.087616280617399e-6,blanco_pv,13401
7398.260788631658,3694.771514843603,204.00707200786553,94.66094282771991,45194.299681689154,noVoto_pv,13501
10619.000406575035,0.0,0.0,0.0,0.0,boric_pv,13501
0.0,12235.000419987784,0.0,0.0,0.0,kast_pv,13501
2634.4309770690174,2175.569140421761,0.0,0.0,0.0,provoste_pv,13501
590.0000064677771,0.0,0.0,0.0,0.0,artes_pv,13501
2316.472086731531,493.5279536699244,0.0,0.0,0.0,meo_pv,13501
3246.816113823403,552.8469740902217,57.56787037933191,0.00020947642253875024,493.76883223062,parisi_pv,13501
1192.1568622120476,4353.843255452576,0.0,0.0,0.0,sichel_pv,13501
220.46559610786937,6.39796598639566e-5,37.23985180887195,0.00026481250517381013,69.29422329109363,nulos_pv,13501
189.99996342056164,5.108302746236786e-6,1.5647180853037984e-5,1.2806002681385337e-5,3.0179520709421134e-6,blanco_pv,13501
6548.71402536007,4315.961587025943,591.2546319914027,230.39971714436183,57307.67003847822,noVoto_pv,14101
21114.000819837205,0.0,0.0,0.0,0.0,boric_pv,14101
0.0,19546.000605105834,0.0,0.0,0.0,kast_pv,14101
6232.118166728306,2330.8820585899784,0.0,0.0,0.0,provoste_pv,14101
1092.000015119254,7.613301459215847e-6,0.0,0.0,0.0,artes_pv,14101
3092.0538181498414,1164.9462555309049,0.0,0.0,0.0,meo_pv,14101
7006.20272073894,1074.7975020469153,0.0,0.0,0.0,parisi_pv,14101
2553.4537433842365,4849.546410978084,0.0,0.0,0.0,sichel_pv,14101
441.16614611708326,45.230090288209226,21.603749998100763,1.4571486262861311e-5,0.0,nulos_pv,14101
177.89024344832927,83.40536417810786,0.016059285580304866,16.68830964456875,2.3443413843536523e-5,blanco_pv,14101
1241.745715926714,4988.2456211705385,94.47893022445152,192.4881239740744,91916.04160870422,noVoto_pv,15101
14763.00053680195,0.0,0.0,0.0,0.0,boric_pv,15101
1710.9947687565914,22359.00473537886,0.00021930794784998857,0.0004165649980498897,0.0,kast_pv,15101
6471.268505719821,1449.7316498303612,0.0,0.0,0.0,provoste_pv,15101
944.4558727850052,7.544127547800343,2.4370184946408606e-6,2.7104403461886604e-6,0.0,artes_pv,15101
3270.283868327992,1106.8657906574495,143.643890532417,15.206371908438665,7.857370296647212e-5,meo_pv,15101
