origen,detla_boric,delta_kast,delta_nulos,delta_blancos,delta_no,com_clust
artes_pv,1.0000000309780033,0.0,0.0,0.0,0.0,13401
meo_pv,0.7434917836053394,0.2565082388683683,0.0,0.0,0.0,13401
parisi_pv,0.9239118272282318,0.07608818558740556,0.0,0.0,0.0,13401
sichel_pv,0.3216208361456395,0.6783791808749892,0.0,0.0,0.0,13401
nulos_pv,0.44343656133154086,0.5360160280929014,0.020547399114377484,1.6051650988190596e-8,0.0,13401
blanco_pv,0.7323243056342189,0.19604714223625705,0.01502354890588444,0.05660498826006237,1.4963577295933527e-8,13401
noVoto_pv,0.1307436607753094,0.06529479932922637,0.0036052569895003274,0.0016728686040313843,0.7986834143019326,13501
boric_pv,1.0000000382875067,0.0,0.0,0.0,0.0,13501
kast_pv,0.0,1.0000000343267499,0.0,0.0,0.0,13501
provoste_pv,0.5476987478313966,0.4523012765949607,0.0,0.0,0.0,13501
artes_pv,1.0000000109623342,0.0,0.0,0.0,0.0,13501
meo_pv,0.8243672906517904,0.17563272372595173,0.0,0.0,0.0,13501
parisi_pv,0.746222963416089,0.12706204874516702,0.013230951592583752,4.814443174873598e-8,0.11348398810172833,13501
sichel_pv,0.21495796289434685,0.7850420583217772,0.0,0.0,0.0,13501
nulos_pv,0.6742067159262061,1.956564521833535e-7,0.11388333886505182,8.09824174843456e-7,0.2119089397281151,13501
blanco_pv,0.9999998074766402,2.688580392756203e-8,8.235358343704202e-8,6.74000141125544e-8,1.5883958268116386e-8,13501
noVoto_pv,0.09491715258370395,0.0625556075459597,0.008569652897228783,0.003339416719488098,0.8306181702536195,14101
boric_pv,1.0000000388290804,0.0,0.0,0.0,0.0,14101
kast_pv,0.0,1.0000000309580392,0.0,0.0,0.0,14101
provoste_pv,0.7277961189686215,0.27220390734438615,0.0,0.0,0.0,14101
artes_pv,1.0000000138454705,6.971887783164695e-9,0.0,0.0,0.0,14101
meo_pv,0.7263457406976371,0.2736542766105015,0.0,0.0,0.0,14101
parisi_pv,0.8669969955128004,0.13300303205629443,0.0,0.0,0.0,14101
sichel_pv,0.34492148363963754,0.6550785372116823,0.0,0.0,0.0,14101
nulos_pv,0.8684372955060694,0.08903561080356147,0.0425270669253952,2.8684028076498645e-8,0.0,14101
blanco_pv,0.6398929620443499,0.30001929560470453,5.77672143176434e-5,0.06002989080780126,8.432882677531123e-8,14101
noVoto_pv,0.012615136345805918,0.05067655787358445,0.0009598298357710475,0.001955524305609647,0.9337929516392289,15101
boric_pv,1.0000000363613053,0.0,0.0,0.0,0.0,15101
kast_pv,0.07108412001481476,0.9289158593842485,9.111256661819218e-9,1.7306397924798076e-8,0.0,15101
provoste_pv,0.8169762032217929,0.18302381641590218,0.0,0.0,0.0,15101
artes_pv,0.9920754966229046,0.007924503726681032,2.559893376723593e-9,2.8471012039796852e-9,0.0,15101
meo_pv,0.7209620521005273,0.244018031450055,0.0316675243678168,0.003352374759355967,1.7322244922061755e-8,15101
parisi_pv,0.5452050729477858,0.3162349296745118,0.019612576021967223,8.40368251461522e-6,0.11893901767322063,15101
sichel_pv,0.31747478680256663,0.6825246237054813,5.786629111412215e-7,1.5107017186039414e-8,0.0,15101
nulos_pv,0.4433709947556538,0.1595857065580057,0.10647408579268018,4.854470928365063e-7,0.2905687274465676,15101
blanco_pv,0.3203747358945917,0.42060458668419537,0.13143201110783126,0.12758860119079798,6.512258383115706e-8,15101
noVoto_pv,0.09577452109260072,0.07241231580754737,0.008050474311950313,0.002315340418867995,0.8214473483690337,16101
boric_pv,1.0000000378834122,0.0,0.0,0.0,0.0,16101
kast_pv,0.0,1.0000000378898113,0.0,0.0,0.0,16101
provoste_pv,0.6107161211732718,0.3892839055530207,0.0,0.0,0.0,16101
artes_pv,1.0000000133011198,0.0,0.0,0.0,0.0,16101
meo_pv,0.6379355632947503,0.36206445320234354,0.0,0.0,0.0,16101
parisi_pv,0.7499817574373069,0.24944057720192095,0.0005776779953540539,0.0,0.0,16101
sichel_pv,0.18637879941302524,0.8136212246758674,0.0,0.0,0.0,16101
nulos_pv,0.06423948302123872,0.07922289688239754,0.003954937235673487,3.631114641142309e-7,0.8525823197492262,16101
blanco_pv,0.5915201575492736,0.39207277442173705,0.016405456681819655,1.5912373640373606e-6,2.0109805739932454e-8,16101
noVoto_pv,0.08991838720858861,0.03501870708298366,0.007484210653644597,0.002210801227383783,0.8653678938273994,5101
boric_pv,1.0000000396583444,0.0,0.0,0.0,0.0,5101
kast_pv,0.0,1.0000000394083517,0.0,0.0,0.0,5101
provoste_pv,0.7442200589311363,0.25577996927992963,0.0,0.0,0.0,5101
artes_pv,1.0000000353667229,0.0,0.0,0.0,0.0,5101
meo_pv,0.9351435637582044,0.06485646452781993,0.0,0.0,0.0,5101
parisi_pv,0.9312737976126777,0.0687262312506868,0.0,0.0,0.0,5101
sichel_pv,0.18710166864585062,0.8128983601528874,0.0,0.0,0.0,5101
nulos_pv,0.41781111472208426,0.5821888803474111,1.4084330356174934e-8,0.0,0.0,5101
blanco_pv,0.8209078642389807,0.17909211487194057,1.350383453637609e-8,1.2773494516945793e-8,0.0,5101
noVoto_pv,0.11055922446805952,0.11483725155421527,0.005026098482868631,0.0021304963278474132,0.7674469291670091,12
boric_pv,1.0000000398808626,0.0,0.0,0.0,0.0,12
kast_pv,0.0,1.0000000396899906,0.0,0.0,0.0,12
provoste_pv,1.0000000389717822,0.0,0.0,0.0,0.0,12
artes_pv,1.0000000389280488,0.0,0.0,0.0,0.0,12
meo_pv,1.0000000394894242,0.0,0.0,0.0,0.0,12
parisi_pv,0.19217740935485716,0.09205859641668768,0.01191208216129249,9.746131982523995e-8,0.7038518146058429,12
sichel_pv,0.23084972705245344,0.7691503021374141,0.0,0.0,0.0,12
nulos_pv,0.9332269609500988,0.0667730555275206,0.0,0.0,0.0,12
blanco_pv,0.42406274135344757,0.5759372177815373,1.9512831130904753e-8,2.376467337167441e-8,0.0,12
noVoto_pv,0.07962221593087165,0.05293004411482209,0.005552386824413487,0.002892544736666044,0.8590028083932268,5109
boric_pv,1.0000000395275794,0.0,0.0,0.0,0.0,5109
kast_pv,0.0,1.0000000391787802,0.0,0.0,0.0,5109
provoste_pv,0.8401631035740549,0.15983692429832874,0.0,0.0,0.0,5109
artes_pv,1.000000030507562,0.0,0.0,0.0,0.0,5109
meo_pv,1.0000000234265847,4.939481525933887e-9,0.0,0.0,0.0,5109
parisi_pv,0.9473639736272533,0.052636055042873234,0.0,0.0,0.0,5109
sichel_pv,0.08492316069502687,0.8868321466618787,0.02824470762868536,0.0,0.0,5109
nulos_pv,0.7036646461921041,0.2963351930900139,1.6385113388458182e-7,3.865867329585215e-9,0.0,5109
blanco_pv,0.9505424792059282,0.04945746574373664,2.447643234656903e-8,3.374349619995781e-8,0.0,5109
noVoto_pv,0.11090961056856365,0.08821251506934594,0.006747827209883501,0.002057273542266444,0.7920727736099406,5801
boric_pv,1.0000000390085002,0.0,0.0,0.0,0.0,5801
kast_pv,0.0,1.0000000372955078,0.0,0.0,0.0,5801
provoste_pv,0.6964743868272906,0.3035256387295609,0.0,0.0,0.0,5801
artes_pv,1.0000000040569714,2.3279649747902595e-9,1.0337038963946815e-9,0.0,0.0,5801
meo_pv,0.6391985867900355,0.36080143842791745,0.0,0.0,0.0,5801
parisi_pv,0.8912461513643223,0.10875387485708832,0.0,0.0,0.0,5801
sichel_pv,0.22646594097577105,0.3469549279132453,0.02410678446365134,0.006742684089141597,0.3957296625581908,5801
nulos_pv,0.5293544173307423,0.43236706873958497,0.03827848975333335,2.542755112047529e-8,0.0,5801
blanco_pv,0.28856333584037686,0.7114365325193865,6.466108391934792e-8,6.26604954668204e-8,4.318657076912842e-9,5801
noVoto_pv,0.12753258824635016,0.04913387650782626,0.006340525955916123,0.0019168835424485742,0.8150761257474588,5804
boric_pv,1.0000000386266714,0.0,0.0,0.0,0.0,5804
kast_pv,0.0,1.0000000380376388,0.0,0.0,0.0,5804
provoste_pv,0.7090802763700299,0.24761810358957628,0.00403054590705716,0.00928001897930713,0.02999105515402948,5804
artes_pv,1.0000000002121978,0.0,2.860688592080869e-9,2.122111670317843e-9,0.0,5804
meo_pv,0.6234165442305096,0.32092658569803895,0.0344553233010791,0.0024017791336908506,0.01879976763668153,5804
parisi_pv,0.9333862710106302,0.06661375648098644,0.0,0.0,0.0,5804
sichel_pv,0.09240651440659303,0.9075934963678607,0.0,0.0,0.0,5804
nulos_pv,0.39203692401178863,0.38257948298588546,0.21778026733464928,0.007603290687023947,3.4980652616176654e-8,5804
blanco_pv,0.9999997385438715,6.208422896930911e-8,8.09205523777038e-8,8.1874425961082e-8,3.657692122708554e-8,5804
noVoto_pv,0.12232781397677549,0.05756158488627338,0.004126189528509303,0.001276735458572315,0.8147076761498695,6101
boric_pv,1.0000000389943637,0.0,0.0,0.0,0.0,6101
kast_pv,0.0,1.000000037697572,0.0,0.0,0.0,6101
provoste_pv,0.6887430736620331,0.2991362305753847,0.012120704512932446,0.0,0.0,6101
artes_pv,1.0000000165520726,0.0,0.0,0.0,0.0,6101
meo_pv,0.6586967016497117,0.3413029807267841,3.17610219696749e-7,5.42162659306884e-9,0.0,6101
parisi_pv,0.674263241275563,0.16962066303067103,0.014075782846625296,0.005979928633432601,0.13606038421370803,6101
sichel_pv,0.34684118253595836,0.6531588427346099,0.0,0.0,0.0,6101
nulos_pv,0.40233257444710163,0.03800263461024065,0.17651396437150144,0.02498775068753103,0.3581630758836253,6101
blanco_pv,6.599764862813213e-8,0.37972774588485897,0.12482639149131233,0.004833225788276843,0.4906125708379032,6101
noVoto_pv,0.09863150479940176,0.0684753225682584,0.004587690921673917,0.001705610826474072,0.8265998708841918,7301
boric_pv,1.0000000375136946,0.0,0.0,0.0,0.0,7301
kast_pv,0.0,1.0000000376603453,0.0,0.0,0.0,7301
provoste_pv,0.7044882784884684,0.29551174631323296,0.0,0.0,0.0,7301
artes_pv,0.8518058202431155,0.1481940496193658,4.1380646961462894e-8,7.383433692510998e-8,1.492253479245402e-8,7301
meo_pv,0.600588344366949,0.3994116728375428,0.0,0.0,0.0,7301
parisi_pv,0.8015944304110153,0.14835605707843405,0.021258844693429316,0.006346087600968308,0.022444580216153188,7301
sichel_pv,0.33303462670977896,0.6669653974041719,0.0,0.0,0.0,7301
nulos_pv,0.6118010029427177,0.16900079383272856,0.1380653244128489,0.023702587702721753,0.057430291108983095,7301
blanco_pv,0.20116700832219458,0.5895098342303341,0.10056466718162403,0.07275531785542673,0.03600317241042062,7301
noVoto_pv,0.11301771431597175,0.05090802652838997,0.006887777844606835,0.0021594277950810785,0.8270270535159504,7101
boric_pv,1.000000038864862,0.0,0.0,0.0,0.0,7101
kast_pv,0.0,1.0000000376718046,0.0,0.0,0.0,7101
provoste_pv,0.608408546577334,0.3915914784731803,0.0,0.0,0.0,7101
artes_pv,0.9999999925005298,0.0,7.755937641967637e-9,3.4551378086274618e-9,0.0,7101
meo_pv,0.8042051011383246,0.19579491572560223,0.0,0.0,0.0,7101
parisi_pv,0.7138724370234999,0.274521078654702,0.008906747968333954,0.0026997427226175966,0.0,7101
sichel_pv,0.27283987506981977,0.7271601499672793,0.0,0.0,0.0,7101
nulos_pv,0.7935978441062291,0.1873163310994107,0.019085741870037646,8.12643662391141e-8,1.6599563068947826e-9,7101
blanco_pv,0.7231486332958074,0.2768512313360631,4.4143027131578143e-8,9.056732267584364e-8,6.577798221770804e-10,7101
noVoto_pv,0.08699989072000823,0.07833090372287352,0.009757964150419773,0.0032217388521666463,0.8216895025545319,8101
boric_pv,1.000000039102727,0.0,0.0,0.0,0.0,8101
kast_pv,0.0,1.0000000386467007,0.0,0.0,0.0,8101
provoste_pv,0.709148767302702,0.2908512598260329,0.0,0.0,0.0,8101
artes_pv,1.0000000163041434,5.537953033816435e-9,0.0,0.0,0.0,8101
meo_pv,0.7089228077964076,0.29107721703206785,0.0,0.0,0.0,8101
parisi_pv,0.824766978236486,0.17523305080863866,0.0,0.0,0.0,8101
sichel_pv,0.2111030814388764,0.7888969469310403,0.0,0.0,0.0,8101
nulos_pv,0.8215625021509244,0.17843747904809232,2.394859429975287e-8,1.8780659244747174e-9,0.0,8101
blanco_pv,0.5953570461814488,0.4046426227976834,1.6922008542917118e-7,1.5351926092363213e-7,8.28152127266793e-9,8101
